,start_station_id,end_station_id,trips,mean_tripduration,station_name_start,station_latitude_start,station_longitude_start,station_name_end,station_latitude_end,station_longitude_end
227,79,320,4,353,Franklin St & W Broadway,40.71911552,-74.00666661,Leonard St & Church St,40.717571,-74.005549
228,79,323,3,780,Franklin St & W Broadway,40.71911552,-74.00666661,Lawrence St & Willoughby St,40.69236178,-73.98631746
229,79,325,6,1208,Franklin St & W Broadway,40.71911552,-74.00666661,E 19 St & 3 Ave,40.73624527,-73.98473765
230,79,327,5,405,Franklin St & W Broadway,40.71911552,-74.00666661,Vesey Pl & River Terrace,40.7153379,-74.01658354
231,79,328,11,578,Franklin St & W Broadway,40.71911552,-74.00666661,Watts St & Greenwich St,40.72405549,-74.00965965
232,79,329,22,195,Franklin St & W Broadway,40.71911552,-74.00666661,Greenwich St & North Moore St,40.72015227,-74.01036501
233,79,330,3,259,Franklin St & W Broadway,40.71911552,-74.00666661,Reade St & Broadway,40.71450451,-74.00562789
234,79,335,8,648,Franklin St & W Broadway,40.71911552,-74.00666661,Washington Pl & Broadway,40.72903917,-73.99404649
235,79,336,2,633,Franklin St & W Broadway,40.71911552,-74.00666661,Sullivan St & Washington Sq,40.73047747,-73.99906065
236,79,337,1,992,Franklin St & W Broadway,40.71911552,-74.00666661,Old Slip & Front St,40.7037992,-74.00838676
237,79,340,1,492,Franklin St & W Broadway,40.71911552,-74.00666661,Madison St & Clinton St,40.71269042,-73.98776323
238,79,345,4,803,Franklin St & W Broadway,40.71911552,-74.00666661,W 13 St & 6 Ave,40.73649403,-73.99704374
239,79,346,1,573,Franklin St & W Broadway,40.71911552,-74.00666661,Bank St & Hudson St,40.73652889,-74.00618026
240,79,347,6,508,Franklin St & W Broadway,40.71911552,-74.00666661,Greenwich St & W Houston St,40.728846,-74.008591
241,79,348,5,375,Franklin St & W Broadway,40.71911552,-74.00666661,W Broadway & Spring St,40.72490985,-74.00154702
242,79,349,1,827,Franklin St & W Broadway,40.71911552,-74.00666661,Rivington St & Ridge St,40.71850211,-73.98329859
243,79,350,1,635,Franklin St & W Broadway,40.71911552,-74.00666661,Clinton St & Grand St,40.71559509,-73.9870295
244,79,351,1,1057,Franklin St & W Broadway,40.71911552,-74.00666661,Front St & Maiden Ln,40.70530954,-74.00612572
245,79,353,1,2176,Franklin St & W Broadway,40.71911552,-74.00666661,S Portland Ave & Hanson Pl,40.68539567,-73.97431458
246,79,355,17,390,Franklin St & W Broadway,40.71911552,-74.00666661,Bayard St & Baxter St,40.71602118,-73.99974372
247,79,356,3,920,Franklin St & W Broadway,40.71911552,-74.00666661,Bialystoker Pl & Delancey St,40.71622644,-73.98261206
248,79,358,4,608,Franklin St & W Broadway,40.71911552,-74.00666661,Christopher St & Greenwich St,40.73291553,-74.00711384
249,79,360,4,559,Franklin St & W Broadway,40.71911552,-74.00666661,William St & Pine St,40.70717936,-74.00887308
250,79,361,1,680,Franklin St & W Broadway,40.71911552,-74.00666661,Allen St & Hester St,40.71605866,-73.99190759
251,79,363,4,856,Franklin St & W Broadway,40.71911552,-74.00666661,West Thames St,40.70834698,-74.01713445
252,79,368,4,385,Franklin St & W Broadway,40.71911552,-74.00666661,Carmine St & 6 Ave,40.73038599,-74.00214988
253,79,369,2,960,Franklin St & W Broadway,40.71911552,-74.00666661,Washington Pl & 6 Ave,40.73224119,-74.00026394
254,79,375,4,448,Franklin St & W Broadway,40.71911552,-74.00666661,Mercer St & Bleecker St S,40.72679454,-73.99695094
255,79,376,5,670,Franklin St & W Broadway,40.71911552,-74.00666661,John St & William St,40.70862144,-74.00722156
256,79,377,1,236,Franklin St & W Broadway,40.71911552,-74.00666661,6 Ave & Canal St,40.72243797,-74.00566443
257,79,382,2,663,Franklin St & W Broadway,40.71911552,-74.00666661,University Pl & E 14 St,40.73492695,-73.99200509
258,79,383,1,612,Franklin St & W Broadway,40.71911552,-74.00666661,Greenwich Ave & Charles St,40.735238,-74.000271
259,79,385,1,1704,Franklin St & W Broadway,40.71911552,-74.00666661,E 55 St & 2 Ave,40.75797322,-73.96603308
260,79,386,1,241,Franklin St & W Broadway,40.71911552,-74.00666661,Centre St & Worth St,40.71494807,-74.00234482
261,79,387,6,311,Franklin St & W Broadway,40.71911552,-74.00666661,Centre St & Chambers St,40.71273266,-74.0046073
262,79,388,2,1154,Franklin St & W Broadway,40.71911552,-74.00666661,W 26 St & 10 Ave,40.74971775,-74.00295035
263,79,391,2,1215,Franklin St & W Broadway,40.71911552,-74.00666661,Clark St & Henry St,40.69760127,-73.99344559
264,79,401,3,687,Franklin St & W Broadway,40.71911552,-74.00666661,Allen St & Rivington St,40.72019576,-73.98997825
265,79,402,1,1304,Franklin St & W Broadway,40.71911552,-74.00666661,Broadway & E 22 St,40.7403432,-73.98955109
266,79,403,2,660,Franklin St & W Broadway,40.71911552,-74.00666661,E 2 St & 2 Ave,40.72502876,-73.99069656
267,79,404,5,945,Franklin St & W Broadway,40.71911552,-74.00666661,9 Ave & W 14 St,40.7405826,-74.00550867
268,79,405,2,726,Franklin St & W Broadway,40.71911552,-74.00666661,Washington St & Gansevoort St,40.739323,-74.008119
269,79,406,3,1316,Franklin St & W Broadway,40.71911552,-74.00666661,Hicks St & Montague St,40.69512845,-73.99595065
270,79,407,1,863,Franklin St & W Broadway,40.71911552,-74.00666661,Henry St & Poplar St,40.700469,-73.991454
271,79,410,7,791,Franklin St & W Broadway,40.71911552,-74.00666661,Suffolk St & Stanton St,40.72066442,-73.98517977
272,79,411,1,1010,Franklin St & W Broadway,40.71911552,-74.00666661,E 6 St & Avenue D,40.72228087,-73.97668709
273,79,412,3,608,Franklin St & W Broadway,40.71911552,-74.00666661,Forsyth St & Canal St,40.7158155,-73.99422366
274,79,415,2,658,Franklin St & W Broadway,40.71911552,-74.00666661,Pearl St & Hanover Square,40.7047177,-74.00926027
275,79,417,39,290,Franklin St & W Broadway,40.71911552,-74.00666661,Barclay St & Church St,40.71291224,-74.01020234
276,79,422,2,1207,Franklin St & W Broadway,40.71911552,-74.00666661,W 59 St & 10 Ave,40.770513,-73.988038
277,79,426,34,315,Franklin St & W Broadway,40.71911552,-74.00666661,West St & Chambers St,40.71754834,-74.01322069
278,79,428,5,776,Franklin St & W Broadway,40.71911552,-74.00666661,E 3 St & 1 Ave,40.72467721,-73.98783413
279,79,432,4,989,Franklin St & W Broadway,40.71911552,-74.00666661,E 7 St & Avenue A,40.72621788,-73.98379855
280,79,435,2,1112,Franklin St & W Broadway,40.71911552,-74.00666661,W 21 St & 6 Ave,40.74173969,-73.99415556
281,79,438,4,519,Franklin St & W Broadway,40.71911552,-74.00666661,St Marks Pl & 1 Ave,40.72779126,-73.98564945
282,79,439,2,793,Franklin St & W Broadway,40.71911552,-74.00666661,E 4 St & 2 Ave,40.7262807,-73.98978041
283,79,444,1,4654,Franklin St & W Broadway,40.71911552,-74.00666661,Broadway & W 24 St,40.7423543,-73.98915076
284,79,446,1,1692,Franklin St & W Broadway,40.71911552,-74.00666661,W 24 St & 7 Ave,40.74487634,-73.99529885
285,79,448,1,1638,Franklin St & W Broadway,40.71911552,-74.00666661,W 37 St & 10 Ave,40.75660359,-73.9979009
286,79,450,1,546,Franklin St & W Broadway,40.71911552,-74.00666661,W 49 St & 8 Ave,40.76227205,-73.98788205
287,79,455,1,1282,Franklin St & W Broadway,40.71911552,-74.00666661,1 Ave & E 44 St,40.75001986,-73.96905301
288,79,457,1,1507,Franklin St & W Broadway,40.71911552,-74.00666661,Broadway & W 58 St,40.76695317,-73.98169333
289,79,458,3,806,Franklin St & W Broadway,40.71911552,-74.00666661,11 Ave & W 27 St,40.751396,-74.005226
290,79,461,2,1071,Franklin St & W Broadway,40.71911552,-74.00666661,E 20 St & 2 Ave,40.73587678,-73.98205027
291,79,462,2,1325,Franklin St & W Broadway,40.71911552,-74.00666661,W 22 St & 10 Ave,40.74691959,-74.00451887
292,79,467,1,298,Franklin St & W Broadway,40.71911552,-74.00666661,Dean St & 4 Ave,40.68312489,-73.97895137
293,79,470,2,848,Franklin St & W Broadway,40.71911552,-74.00666661,W 20 St & 8 Ave,40.74345335,-74.00004031
294,79,473,1,871,Franklin St & W Broadway,40.71911552,-74.00666661,Rivington St & Chrystie St,40.72110063,-73.9919254
295,79,475,2,943,Franklin St & W Broadway,40.71911552,-74.00666661,E 16 St & Irving Pl,40.73524276,-73.98758561
296,79,479,1,1591,Franklin St & W Broadway,40.71911552,-74.00666661,9 Ave & W 45 St,40.76019252,-73.9912551
297,79,482,1,1407,Franklin St & W Broadway,40.71911552,-74.00666661,W 15 St & 7 Ave,40.73935542,-73.99931783
298,79,483,2,968,Franklin St & W Broadway,40.71911552,-74.00666661,E 12 St & 3 Ave,40.73223272,-73.98889957
299,79,484,1,2111,Franklin St & W Broadway,40.71911552,-74.00666661,W 44 St & 5 Ave,40.75500254,-73.98014437
300,79,487,1,1114,Franklin St & W Broadway,40.71911552,-74.00666661,E 20 St & FDR Drive,40.73314259,-73.97573881
301,79,488,1,1488,Franklin St & W Broadway,40.71911552,-74.00666661,W 39 St & 9 Ave,40.75645824,-73.99372222
302,79,490,1,1703,Franklin St & W Broadway,40.71911552,-74.00666661,8 Ave & W 33 St,40.751551,-73.993934
303,79,493,1,2095,Franklin St & W Broadway,40.71911552,-74.00666661,W 45 St & 6 Ave,40.7568001,-73.98291153
304,79,494,1,954,Franklin St & W Broadway,40.71911552,-74.00666661,W 26 St & 8 Ave,40.74734825,-73.99723551
305,79,497,3,1171,Franklin St & W Broadway,40.71911552,-74.00666661,E 17 St & Broadway,40.73704984,-73.99009296
306,79,499,1,2315,Franklin St & W Broadway,40.71911552,-74.00666661,Broadway & W 60 St,40.76915505,-73.98191841
307,79,500,1,2440,Franklin St & W Broadway,40.71911552,-74.00666661,Broadway & W 51 St,40.76228826,-73.98336183
308,79,502,3,931,Franklin St & W Broadway,40.71911552,-74.00666661,Henry St & Grand St,40.714215,-73.981346
309,79,507,1,1160,Franklin St & W Broadway,40.71911552,-74.00666661,E 25 St & 2 Ave,40.73912601,-73.97973776
310,79,509,1,196,Franklin St & W Broadway,40.71911552,-74.00666661,9 Ave & W 22 St,40.7454973,-74.00197139
311,79,513,1,2073,Franklin St & W Broadway,40.71911552,-74.00666661,W 56 St & 10 Ave,40.768254,-73.988639
312,79,519,7,1180,Franklin St & W Broadway,40.71911552,-74.00666661,Pershing Square North,40.751873,-73.977706
313,79,521,1,1039,Franklin St & W Broadway,40.71911552,-74.00666661,8 Ave & W 31 St N,40.75096735,-73.99444208
314,79,523,1,1635,Franklin St & W Broadway,40.71911552,-74.00666661,W 38 St & 8 Ave,40.75466591,-73.99138152
315,79,531,1,1001,Franklin St & W Broadway,40.71911552,-74.00666661,Forsyth St & Broome St,40.71893904,-73.99266288
316,79,538,1,2334,Franklin St & W Broadway,40.71911552,-74.00666661,E 48 St & Madison Ave,40.75666,-73.976684
317,79,546,1,1025,Franklin St & W Broadway,40.71911552,-74.00666661,E 30 St & Park Ave S,40.74444921,-73.98303529
318,79,2004,1,546,Franklin St & W Broadway,40.71911552,-74.00666661,6 Ave & Broome St,40.724399,-74.004704
319,79,2010,4,202,Franklin St & W Broadway,40.71911552,-74.00666661,Grand St & Greene St,40.72165481,-74.00234737
320,79,2021,4,369,Franklin St & W Broadway,40.71911552,-74.00666661,W 45 St & 8 Ave,40.75929124,-73.98859651
321,79,2022,2,1931,Franklin St & W Broadway,40.71911552,-74.00666661,E 60 St & York Ave,40.759107,-73.959223
322,79,3002,14,619,Franklin St & W Broadway,40.71911552,-74.00666661,South End Ave & Liberty St,40.711512,-74.015756
323,82,82,10,617,St James Pl & Pearl St,40.71117416,-74.00016545,St James Pl & Pearl St,40.71117416,-74.00016545
324,82,128,1,933,St James Pl & Pearl St,40.71117416,-74.00016545,MacDougal St & Prince St,40.72710258,-74.00297088
325,82,144,2,1787,St James Pl & Pearl St,40.71117416,-74.00016545,Nassau St & Navy St,40.69839895,-73.98068914
326,82,151,38,507,St James Pl & Pearl St,40.71117416,-74.00016545,Cleveland Pl & Spring St,40.72210379,-73.99724901
327,82,153,2,1527,St James Pl & Pearl St,40.71117416,-74.00016545,E 40 St & 5 Ave,40.75206231,-73.9816324
328,82,161,1,771,St James Pl & Pearl St,40.71117416,-74.00016545,LaGuardia Pl & W 3 St,40.72917025,-73.99810231
329,82,167,1,1423,St James Pl & Pearl St,40.71117416,-74.00016545,E 39 St & 3 Ave,40.7489006,-73.97604882
330,82,195,2,544,St James Pl & Pearl St,40.71117416,-74.00016545,Liberty St & Broadway,40.70905623,-74.01043382
331,82,224,2,198,St James Pl & Pearl St,40.71117416,-74.00016545,Spruce St & Nassau St,40.71146364,-74.00552427
332,82,229,1,961,St James Pl & Pearl St,40.71117416,-74.00016545,Great Jones St,40.72743423,-73.99379025
333,82,232,1,1392,St James Pl & Pearl St,40.71117416,-74.00016545,Cadman Plaza E & Tillary St,40.69597683,-73.99014892
334,82,233,7,1129,St James Pl & Pearl St,40.71117416,-74.00016545,Cadman Plaza W & Pierrepont St,40.69475701,-73.99052739
335,82,236,2,1118,St James Pl & Pearl St,40.71117416,-74.00016545,St Marks Pl & 2 Ave,40.7284186,-73.98713956
336,82,237,1,842,St James Pl & Pearl St,40.71117416,-74.00016545,E 11 St & 2 Ave,40.73047309,-73.98672378
337,82,249,8,516,St James Pl & Pearl St,40.71117416,-74.00016545,Harrison St & Hudson St,40.71870987,-74.0090009
338,82,250,3,498,St James Pl & Pearl St,40.71117416,-74.00016545,Lafayette St & Jersey St N,40.72456089,-73.99565293
339,82,251,2,1161,St James Pl & Pearl St,40.71117416,-74.00016545,Mott St & Prince St,40.72317958,-73.99480012
340,82,257,2,355,St James Pl & Pearl St,40.71117416,-74.00016545,Lispenard St & Broadway,40.71939226,-74.00247214
341,82,259,7,436,St James Pl & Pearl St,40.71117416,-74.00016545,South St & Whitehall St,40.70122128,-74.01234218
342,82,263,6,426,St James Pl & Pearl St,40.71117416,-74.00016545,Elizabeth St & Hester St,40.71759082,-73.9962244
343,82,264,4,364,St James Pl & Pearl St,40.71117416,-74.00016545,Maiden Ln & Pearl St,40.70706456,-74.00731853
344,82,265,2,642,St James Pl & Pearl St,40.71117416,-74.00016545,Stanton St & Chrystie St,40.72229346,-73.99147535
345,82,266,1,1157,St James Pl & Pearl St,40.71117416,-74.00016545,Avenue D & E 8 St,40.72368361,-73.97574813
346,82,268,9,465,St James Pl & Pearl St,40.71117416,-74.00016545,Howard St & Centre St,40.71910537,-73.99973337
347,82,276,1,1002,St James Pl & Pearl St,40.71117416,-74.00016545,Duane St & Greenwich St,40.71748752,-74.0104554
348,82,279,1,1162,St James Pl & Pearl St,40.71117416,-74.00016545,Peck Slip & Front St,40.707873,-74.00167
349,82,281,2,1860,St James Pl & Pearl St,40.71117416,-74.00016545,Grand Army Plaza & Central Park S,40.7643971,-73.97371465
350,82,284,1,970,St James Pl & Pearl St,40.71117416,-74.00016545,Greenwich Ave & 8 Ave,40.73901691,-74.00263761
351,82,291,4,458,St James Pl & Pearl St,40.71117416,-74.00016545,Madison St & Montgomery St,40.713126,-73.984844
352,82,295,1,307,St James Pl & Pearl St,40.71117416,-74.00016545,Pike St & E Broadway,40.71406667,-73.99293911
353,82,296,2,179,St James Pl & Pearl St,40.71117416,-74.00016545,Division St & Bowery,40.71413089,-73.9970468
354,82,300,1,587,St James Pl & Pearl St,40.71117416,-74.00016545,Shevchenko Pl & E 7 St,40.728145,-73.990214
355,82,302,3,836,St James Pl & Pearl St,40.71117416,-74.00016545,Avenue D & E 3 St,40.72082834,-73.97793172
356,82,304,3,471,St James Pl & Pearl St,40.71117416,-74.00016545,Broadway & Battery Pl,40.70463334,-74.01361706
357,82,306,13,232,St James Pl & Pearl St,40.71117416,-74.00016545,Cliff St & Fulton St_1,40.70823502,-74.00530063
358,82,307,2,317,St James Pl & Pearl St,40.71117416,-74.00016545,Canal St & Rutgers St,40.71427487,-73.98990025
359,82,308,2,168,St James Pl & Pearl St,40.71117416,-74.00016545,St James Pl & Oliver St,40.71307916,-73.99851193
360,82,312,4,496,St James Pl & Pearl St,40.71117416,-74.00016545,Allen St & Stanton St,40.722055,-73.989111
361,82,315,3,417,St James Pl & Pearl St,40.71117416,-74.00016545,South St & Gouverneur Ln,40.70355377,-74.00670227
362,82,316,12,585,St James Pl & Pearl St,40.71117416,-74.00016545,Fulton St & William St,40.70955958,-74.00653609
363,82,317,1,94634,St James Pl & Pearl St,40.71117416,-74.00016545,E 6 St & Avenue B,40.72453734,-73.98185424
364,82,319,2,385,St James Pl & Pearl St,40.71117416,-74.00016545,Fulton St & Broadway,40.711066,-74.009447
365,82,322,5,1858,St James Pl & Pearl St,40.71117416,-74.00016545,Clinton St & Tillary St,40.696192,-73.991218
366,82,323,4,724,St James Pl & Pearl St,40.71117416,-74.00016545,Lawrence St & Willoughby St,40.69236178,-73.98631746
367,82,326,1,1036,St James Pl & Pearl St,40.71117416,-74.00016545,E 11 St & 1 Ave,40.72953837,-73.98426726
368,82,328,2,580,St James Pl & Pearl St,40.71117416,-74.00016545,Watts St & Greenwich St,40.72405549,-74.00965965
369,82,329,10,472,St James Pl & Pearl St,40.71117416,-74.00016545,Greenwich St & North Moore St,40.72015227,-74.01036501
370,82,331,1,1086,St James Pl & Pearl St,40.71117416,-74.00016545,Pike St & Monroe St,40.71173107,-73.99193043
371,82,332,1,576,St James Pl & Pearl St,40.71117416,-74.00016545,Cherry St,40.71219906,-73.97948148
372,82,337,2,427,St James Pl & Pearl St,40.71117416,-74.00016545,Old Slip & Front St,40.7037992,-74.00838676
373,82,340,3,489,St James Pl & Pearl St,40.71117416,-74.00016545,Madison St & Clinton St,40.71269042,-73.98776323
374,82,342,1,820,St James Pl & Pearl St,40.71117416,-74.00016545,Columbia St & Rivington St,40.71739973,-73.98016555
375,82,347,1,1326,St James Pl & Pearl St,40.71117416,-74.00016545,Greenwich St & W Houston St,40.728846,-74.008591
376,82,349,2,523,St James Pl & Pearl St,40.71117416,-74.00016545,Rivington St & Ridge St,40.71850211,-73.98329859
377,82,350,1,1439,St James Pl & Pearl St,40.71117416,-74.00016545,Clinton St & Grand St,40.71559509,-73.9870295
378,82,351,1,477,St James Pl & Pearl St,40.71117416,-74.00016545,Front St & Maiden Ln,40.70530954,-74.00612572
379,82,355,3,222,St James Pl & Pearl St,40.71117416,-74.00016545,Bayard St & Baxter St,40.71602118,-73.99974372
380,82,356,3,590,St James Pl & Pearl St,40.71117416,-74.00016545,Bialystoker Pl & Delancey St,40.71622644,-73.98261206
381,82,357,1,1119,St James Pl & Pearl St,40.71117416,-74.00016545,E 11 St & Broadway,40.73261787,-73.99158043
382,82,360,2,283,St James Pl & Pearl St,40.71117416,-74.00016545,William St & Pine St,40.70717936,-74.00887308
383,82,361,8,422,St James Pl & Pearl St,40.71117416,-74.00016545,Allen St & Hester St,40.71605866,-73.99190759
384,82,368,2,1365,St James Pl & Pearl St,40.71117416,-74.00016545,Carmine St & 6 Ave,40.73038599,-74.00214988
385,82,376,3,354,St James Pl & Pearl St,40.71117416,-74.00016545,John St & William St,40.70862144,-74.00722156
